sentence,label,phrase,updated_label,review,comments
"that i am used to, it is something different that will challenge me and that is honestly what makes me want to work even harder.",0,['I am majoring in Biology because I want to go into the medical field. I want to pursue my career as being a Nephrologist (doctor that specializes in kidneys.) This semester I am excited to challenge myself especially because this is the first time I am ever learning anything about physics.'],0,,No update; unclear theme alignment.
this course actually excites me because it is not about the human body or random chemicals (i hate chemistry) it is material that i can compare and contrast to my every day life.,0,['I am majoring in Biology because I want to go into the medical field. I want to pursue my career as being a Nephrologist (doctor that specializes in kidneys.) This semester I am excited to challenge myself especially because this is the first time I am ever learning anything about physics.'],0,,No update; unclear theme alignment.
this semester i am excited to challenge myself especially because this is the first time i am ever learning anything about physics.,0,['I am majoring in Biology because I want to go into the medical field. I want to pursue my career as being a Nephrologist (doctor that specializes in kidneys.) This semester I am excited to challenge myself especially because this is the first time I am ever learning anything about physics.'],0,,No update; unclear theme alignment.
journal why am i here i am a biology and environmental science student.,0,['My purpose is to just be successful in whatever it is I put my mind to and to work especially hard to see that success very clich answer but it is very true.'],0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
"i am here today to take my prerequisite classes in order to graduate, i am also here to learn physics and how that knowledge can make better at what id like to accomplish with my agree.",0,['My purpose is to just be successful in whatever it is I put my mind to and to work especially hard to see that success very clich answer but it is very true.'],0,,No update; unclear theme alignment.
"extensive research and math was not something i understood why i had to be so knee deep in when i first began my years in university but i have come to realize that al these subjects (math, sciences,physics) is what i have to do in order succeed since they usually go handinhand.",0,['My purpose is to just be successful in whatever it is I put my mind to and to work especially hard to see that success very clich answer but it is very true.'],1,Updated to 1 for clear intrinsic goal.,
my purpose is to just be successful in whatever it is i put my mind to and to work especially hard to see that success very clich answer but it is very true.,1,['My purpose is to just be successful in whatever it is I put my mind to and to work especially hard to see that success very clich answer but it is very true.'],1,,No update; unclear theme alignment.
i am here because this is just another obstacle that i need to get through to get one step closer to where and who i am striving to be.,0,['My purpose is to just be successful in whatever it is I put my mind to and to work especially hard to see that success very clich answer but it is very true.'],0,,No update; unclear theme alignment.
why am i here?,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
i never thought about this question before or how i am suppose to answer.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i guess my purpose in life is to live my best life.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
to change or impact the people around me.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i want to be a good role model for my little brother and care for parents in the future.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i want to do things on my bucket list and explore before i die.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i have dreams of traveling the world and trying different foods with my friends.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i want to do risky things like sky dive or jump off cliffs.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i guess i want my life to be exciting and fun.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
some of my goals are to become a brain surgeon or a researcher.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i want to help people also live their best lives.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],1,Updated to 1 for clear personal aspiration or specific goal.,
there are a lot of things that impacted or pushed me towards this route.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i don't want to see the people around me suffer from diseases or be in pain.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i want to find cures to these diseases or at least prevent them.,0,['I guess I want my life to be exciting and fun. Some of my goals are to become a brain surgeon or a researcher. I want to help people also live their best lives. I want to find cures to these diseases or at least prevent them.'],0,,No update; unclear theme alignment.
i am here because i have a strong passion for fitness and for helping others.,0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
so i want to become a physical therapist to be able to do what i love while i also help others.,1,['So I want to become a physical therapist to be able to do what I love while I also help others.'],1,,No update; unclear theme alignment.
i personally think it would be amazing to help someone who thinks they will never walk again to be able to walk again.,0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
also i love the fitness aspect of it and that it still involves movement and it is not a sedentary job.,0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
"i want to be active all of my life, so i love a job that keeps me moving.",0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
"along with that, i just love taking care of my body and doing what is best for it, so taking classes like these, help me to better understand the world and human bodies and how everything works and affects us.",0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
i also think that physics is essential to life and to know how the world works is very important in any major or path you take in life.,0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
i personally think everyone should take physics to learn more about how things work and why they work like that.,0,['So I want to become a physical therapist to be able to do what I love while I also help others.'],0,,No update; unclear theme alignment.
i am here because i really want to be able to understand physics and the mechanics of it.,0,"[""I am here because I really want to be able to understand physics and the mechanics of it. I'm also here because I'm a Biology Major and I want to be able to hopefully one day be able to work with kids and become a pediatrician.""]",0,,No update; unclear theme alignment.
i am a senior at state and sometimes i feel like i haven't really accomplished much in the past couple of years.,0,"[""I am here because I really want to be able to understand physics and the mechanics of it. I'm also here because I'm a Biology Major and I want to be able to hopefully one day be able to work with kids and become a pediatrician.""]",0,,No update; unclear theme alignment.
"i feel that way because i'm a little behind on my studies and thats do to the fact that i used to commute from gilroy to sf, but this year i recently moved to sf but now its more challenging for me because my preferred method of instruction is in person instead of virtual and now i have t o be able to get used to be in class while being at home.",0,"[""I am here because I really want to be able to understand physics and the mechanics of it. I'm also here because I'm a Biology Major and I want to be able to hopefully one day be able to work with kids and become a pediatrician.""]",0,,No update; unclear theme alignment.
a lot of things have changed in the past couple of years but i do intend to be very interactive and participate during lab.,0,"[""I am here because I really want to be able to understand physics and the mechanics of it. I'm also here because I'm a Biology Major and I want to be able to hopefully one day be able to work with kids and become a pediatrician.""]",0,,No update; unclear theme alignment.
i'm also here because i'm a biology major and i want to be able to hopefully one day be able to work with kids and become a pediatrician.,0,"[""I am here because I really want to be able to understand physics and the mechanics of it. I'm also here because I'm a Biology Major and I want to be able to hopefully one day be able to work with kids and become a pediatrician.""]",0,,No update; unclear theme alignment.
"september 2nd, 2020im taking physics because i want to major in biology and its a necessary course.",0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
"though its only the second week of class, i already notice and understand how physics is present in our everyday lives.",0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
"im here so that i can graduate, pursue my career and expand my knowledge in life.",0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
"i also just generally enjoy science, though it can be difficult at times.",0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
im really excited to be taking physics for the first time and see what i learn.,0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
i also will have to retain this information as i also need to take physics 2.,0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
im most excited for the experiments because i like being handson so its a little sad that most of our labs are going to be done online with stimulations.,0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
"nonetheless, im excited to be in a lab with quite a bit of fun classmates and to be able to rely on both their help along with our professor.",0,"['Im taking physics because I want to major in Biology and its a necessary course. Im here so that I can graduate, pursue my career and expand my knowledge in life.']",0,,No update; unclear theme alignment.
the main reason i am here is because it is needed for my major.,0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
even though i have to take this class i am interested in physics and know it is something i need knowledge in.,0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
"i am majoring in kin and want to be a nurse when im older, to be a nurse i need more understanding of movement in the body and physics will help me with that.",0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
i am also here because i signed up for this class last summer but i was already taking summer classes and it was too much with work.,0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
"i am happy i am doing this fall and not in the summer, because i want to make sure i do good in this class and retain physics knowledge for my future career.",0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
the classes i did take in the summer went very fast and i feel like i retained nothing.,0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
i was just stressed and rushing to finish assignments as fast as i could because it was so fast paced and i had to work almost everyday.,0,"['I am majoring In KIN and want to be a nurse when Im older, to be a nurse I need more understanding of movement in the body and physics will help me with that. I am happy I am doing this fall and not in the summer, because I want to make sure I do good in this class and retain physics knowledge for my future career. T']",0,,No update; unclear theme alignment.
why am i here?its a question that i get a lot in classes nowadays.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
"to be quite honest, this class is necessary for my degree and most likely to get into medical school.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"its a shallow answer, but if i had to elaborate then i would say that this class is a step towards becoming a doctor.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
ive wanted to become a doctor for as long as medical books have existed in libraries.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"my mother used to quiz me on them from a young age, and i could watch tv excessively if it were medical dramas.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"i doubted if that was what i truly wanted, but after interning in an operating room over the summer in high school, my passion was solidified.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
i wanted to be the one doing the procedure not just watching.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"of course, to get to that point, i had to go to college.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
i am more passionate more than ever to achieve my goals.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
my friend passed away recently from a disease.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"when my other friend who was much closer to her said to me, i hope you become a great doctor so you can help people like her, i knew that my ambitions were personal.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",1,Updated to 1 for clear personal aspiration or specific goal.,
"i miss my friend every day, and i havent been the same without her.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
i struggle in day to day life and classes because of the grief.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"however, if to do well in school is what it takes, then i will power through.",0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
i have the chance to do the things she did not.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
i cant afford to take this time for granted.,0,"['To be quite honest, this class is necessary for my degree and most likely to get into medical school. Its a shallow answer, but if I had to elaborate then I would say that this class is a step towards becoming a doctor. Ive wanted to become a doctor for as long as medical books have existed in libraries.']",0,,No update; unclear theme alignment.
"i am here in this class because i am a biology major with a concentration in physiology and the requirements for my major is to take this class with physics 111, and to be eligible to get my bachelors degree.",0,"['I am here in this class because I am a Biology major with a concentration in physiology and the requirements for my major is to take this class with Physics 111, and to be eligible to get my bachelors degree. In the career I want to pursue, I have to take the MCAT, which involves a section of physics, to get into medical school to soon become an anesthesiologist. Nevertheless I am eager to learn about the science and why it fascinates many others.']",0,,No update; unclear theme alignment.
another main reason why i need the knowledge from this class is in order to take the mcat i need physics in my academic background.,0,"['I am here in this class because I am a Biology major with a concentration in physiology and the requirements for my major is to take this class with Physics 111, and to be eligible to get my bachelors degree. In the career I want to pursue, I have to take the MCAT, which involves a section of physics, to get into medical school to soon become an anesthesiologist. Nevertheless I am eager to learn about the science and why it fascinates many others.']",0,,No update; unclear theme alignment.
"in the career i want to pursue, i have to take the mcat, which involves a section of physics, to get into medical school to soon become an anesthesiologist.",0,"['I am here in this class because I am a Biology major with a concentration in physiology and the requirements for my major is to take this class with Physics 111, and to be eligible to get my bachelors degree. In the career I want to pursue, I have to take the MCAT, which involves a section of physics, to get into medical school to soon become an anesthesiologist. Nevertheless I am eager to learn about the science and why it fascinates many others.']",0,,No update; unclear theme alignment.
i have an interest in learning physics since i have never been in a setting where i actually took the class and the only prior knowledge i have is from watching the big bang theory and learning from there which is not the best source.,0,"['I am here in this class because I am a Biology major with a concentration in physiology and the requirements for my major is to take this class with Physics 111, and to be eligible to get my bachelors degree. In the career I want to pursue, I have to take the MCAT, which involves a section of physics, to get into medical school to soon become an anesthesiologist. Nevertheless I am eager to learn about the science and why it fascinates many others.']",0,,No update; unclear theme alignment.
nevertheless i am eager to learn about the science and why it fascinates many others.,0,"['I am here in this class because I am a Biology major with a concentration in physiology and the requirements for my major is to take this class with Physics 111, and to be eligible to get my bachelors degree. In the career I want to pursue, I have to take the MCAT, which involves a section of physics, to get into medical school to soon become an anesthesiologist. Nevertheless I am eager to learn about the science and why it fascinates many others.']",0,,No update; unclear theme alignment.
"i am here for multiple reasons, the primary one being to meet my last requirement for graduation.",0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
that is not to say that i am disinterested in physics.,0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
"i am deeply interested in the fundamental forces that shape our world from gravity, machinery, and even on a molecular subatomic scale.",0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
while i wouldn't consider physics my strong suit it is undeniable that the same forces at play both macro micro are what have lead to the universe we find ourselves in.,0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
"even in my major (chemistry, specifically organic) physics drives the principals we use to develop novel synthetic pathways.",0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
physics is the foundation science of the universe (though some would argue mathematics is the foundation).,0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
"despite me having a lack of enthusiasm for the subject, i recognize without it we would not have the knowledge and skill set to advance the rest of the physical sciences.",0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
"due to this, i have a deep respect for the subject even though it doesn't capture my imagination like chemistry does.",0,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],0,,No update; unclear theme alignment.
i look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.,1,['I look forward to spending the semester learning more through this course and applying that knowledge in my career and daily life.'],1,,No update; unclear theme alignment.
why am i here?,0,"['I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
my initial thought when hearing this question is why was i born and what is my purpose?,0,"['I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",0,,No update; unclear theme alignment.
"however, that is a really broad question that at 19 years old i do not necessarily know how to answer, but hopefully eventually as i grow wiser with age ill be able to formulate some sort of answer to that question.",0,"['I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",0,,No update; unclear theme alignment.
in a less broad sense why am i here in this class and in college?,0,"['I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
id answer by saying i am a first generation college student who has alway loved school and who has dreamt of going to college since i was a little girl.,0,"['I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",0,,No update; unclear theme alignment.
"i am going to college so that i can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while i was growing up.",1,"['I am going to college so that I can get a higher better paying job, and escape having to live paycheck to paycheck, and many other hardships that my parents had to face while I was growing up.']",1,,No update; unclear theme alignment.
to be honest the only reason i am here is because it is required for my major.,0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
"i took physics in high school and absolutely hated it, so hopefully this will be a redemption.",0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
so far i am kind of getting what's going on in class.,0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
i am very thankful that i have my lecture before this course because i feel it helps me throughout the lab.,0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
i am hoping that the information i learn in this class will really sink in because i am taking physics 2 next semester and i assume that this information will be useful andor needed.,1,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],1,,No update; unclear theme alignment.
i do know that physics can be really cool especially in labs.,0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
because this is an online course this semester i do not quite know how all of that is going to work but i am optimistic.,0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
i am preparing myself to work through a lot of issues and hardships i might face doing all of this learning.,0,['I am hoping that the information I learn in this class will really sink in because I am taking physics 2 next semester and I assume that this information will be useful andor needed.'],0,,No update; unclear theme alignment.
i am here because i want to go to medical school someday.,0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
i am here because of my family.,0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
"i am the first to go to a university within the united states, i want to make them proud and support my family here, and peru.",0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
"my major is biochemistry, and this is a requirement for my class.",0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
"not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future.",0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
"my childhood was in arizona, and i moved to long beach, and i noticed that the education systems were not the best.",0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
i want to take advantage of this education and hopefully receive income to where i can support my family and doing it with something i love to do.,0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
"i love making others feel better, and i want to heal them from past trauma, so this class is essential to my degree and my life.",0,"['I am here because I want to go to medical school someday. Not here just for the requirement, but to gain knowledge that can be useful in my life and in graduate school in the future. I want to take advantage of this education and hopefully receive income to where I can support my family and doing it with something I love to do.']",0,,No update; unclear theme alignment.
i am here literally because it is a requirement that i need for my undergrad.,0,"[""I am studying to hopefully enter dental school and I do like science. I'm hoping to learn more about this field and expand my knowledge as I'm sure it will be used along my future career path.""]",0,,No update; unclear theme alignment.
i am studying to hopefully enter dental school and i do like science.,0,"[""I am studying to hopefully enter dental school and I do like science. I'm hoping to learn more about this field and expand my knowledge as I'm sure it will be used along my future career path.""]",0,,No update; unclear theme alignment.
i'm hoping to learn more about this field and expand my knowledge as i'm sure it will be used along my future career path.,0,"[""I am studying to hopefully enter dental school and I do like science. I'm hoping to learn more about this field and expand my knowledge as I'm sure it will be used along my future career path.""]",0,,No update; unclear theme alignment.
"in college, i am just discovering myself and hoping to find what makes me happy in the long run and meet others along the way who are in the same boat.",0,"[""I am studying to hopefully enter dental school and I do like science. I'm hoping to learn more about this field and expand my knowledge as I'm sure it will be used along my future career path.""]",0,,No update; unclear theme alignment.
i am taking this class mainly because it is a prerequisite course for the next physic class in the sequence for my biology major.,0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
"besides that, i also want to expand my breadth of knowledge about the world of physics and not simply focus on what i am exactly comfortable with.",0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
taking this class will develop some transferable skills that will help me in the long run.,0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
i took physics when i was in my freshman year of high school which was almost five years ago.,0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
"back then, i only learned about the conceptual physics and i often gave up when i encountered a word problem that was too hard.",0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
i did not actually allow myself to really try to understand the materials before giving up.,0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
"therefore, this class will give another chance to explore more about the subject.",0,"['Besides that, I also want to expand my breadth of knowledge about the world of physics and not simply focus on what I am exactly comfortable with. Most importantly, I hope to strengthen quantitative reasoning and problemsolving skills that are valuable in areas beyond physics.']",0,,No update; unclear theme alignment.
