sentence,label,phrase,updated_label
"i had been considering it throughout that whole year, but i didn't think i was ""smart enough."" luckily i gained the courage by the end of the year to follow my dreams!",0,"['I had been considering it throughout that whole year, but I didn\'t think I was ""smart enough."" Luckily I gained the courage by the end of the year to follow my dreams! I was cared to ""start over"" in a sense, but I know I would regret it for the rest of my life if I didn\'t take the chance and try. I am glad to say, after taking the majority of prerequisites, I feel confident in my self and my ability to get in to medical school and succeed in medical school!']",0
"i was cared to ""start over"" in a sense, but i know i would regret it for the rest of my life if i didn't take the chance and try.",0,"['I had been considering it throughout that whole year, but I didn\'t think I was ""smart enough."" Luckily I gained the courage by the end of the year to follow my dreams! I was cared to ""start over"" in a sense, but I know I would regret it for the rest of my life if I didn\'t take the chance and try. I am glad to say, after taking the majority of prerequisites, I feel confident in my self and my ability to get in to medical school and succeed in medical school!']",0
"i am glad to say, after taking the majority of prerequisites, i feel confident in my self and my ability to get in to medical school and succeed in medical school!",0,"['I had been considering it throughout that whole year, but I didn\'t think I was ""smart enough."" Luckily I gained the courage by the end of the year to follow my dreams! I was cared to ""start over"" in a sense, but I know I would regret it for the rest of my life if I didn\'t take the chance and try. I am glad to say, after taking the majority of prerequisites, I feel confident in my self and my ability to get in to medical school and succeed in medical school!']",0
i am in a physics lab because not only do i need this class for my major requirements but also because i truly enjoy doing labs especially when a lab professor knows how to teach it.,0,['Even though this class might be hard for me because it is not in person I truly will work my hardest to do all the labs and try to understand each concept as well as work in groups through zoom.'],0
i am a hands on learner so i truly feel like these labs are going to be a bit hard for me because there is no actual one on one face to face with the professor.,0,['Even though this class might be hard for me because it is not in person I truly will work my hardest to do all the labs and try to understand each concept as well as work in groups through zoom.'],0
i understand material when it is shown to me not necessarily when its written on paper.,0,['Even though this class might be hard for me because it is not in person I truly will work my hardest to do all the labs and try to understand each concept as well as work in groups through zoom.'],0
even though this class might be hard for me because it is not in person i truly will work my hardest to do all the labs and try to understand each concept as well as work in groups through zoom.,1,['Even though this class might be hard for me because it is not in person I truly will work my hardest to do all the labs and try to understand each concept as well as work in groups through zoom.'],0
so far the first lab we did was something i enjoyed but also was a bit difficult because the way the lab was worded was a bit confusing to me.,0,['Even though this class might be hard for me because it is not in person I truly will work my hardest to do all the labs and try to understand each concept as well as work in groups through zoom.'],0
i am here because i still want to continue my educational path forward even through this difficult time.,0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
"like most of my fellow classmate, we are all unfortunately forced to be contained in our homes instead of a normal learning environment.",0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
"as a result, learning and studying has been much more difficult because of how different it is.",0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
"thus, i would confidently say my learning capability and performance has been greatly affected by staying at home.",0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
i already dropped a class since i wasn't confident on doing well.,0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
"but, nonetheless i know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.",1,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
"so i can make the claim i have no choice being here, but i am here to fulfill my undergrad requirements, since its required for my major.",0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
it all honesty i dont really want to take physics but its an interesting class nonetheless.,0,"[""I already dropped a class since I wasn't confident on doing well. But, nonetheless I know its necessary for myself to try and push forward even with the situation as it's better to still learn than do nothing instead.""]",0
my name is chelsea.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
i feel like i often ask myself this question but lets see.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
i guess i'm here today (in this physics course) to fulfill my requirements to graduate and become a vet.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
i decided i wanted to be a vet or ta least a vet tech almost only a year ago.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
"for so long, being chinese american, i had it in my head that i ""wanted"" to be a doctornurse.",0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
"but then for so long i struggled with school, with wanting to finish school etc.",0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",1
i found it hard to not have encouragement to finish school and becoming something i wasn't sure about and being told to finish school and that i was suppose to become those things.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
i don't really do well with being told to do something.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
"for some reason school has just been really hard for me, but i know, its hard for everyone but after starting at sfsu i felt i knew what i wanted to do and where i wanted to be with my own.",0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
"i still have about two semesters left, it has been a different experience for me going from community college to sfsu.",0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
"i was able to finally get good grades, even in the classes that i wasn't good at and just feel comfortable where i am at.",0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
"something that motivated me was that in chemistry in community college, i did horribly at, so at sfsu i was frightened that it would be the same but i actually did very well in my chemistry classes, and i was a chemistry learning assistant for a semester and my instructor even said i should minor in chemistry!",0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
words i never thought i'd hear.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
that kept me going and really motivated me to keep doing well.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
the next semester my instructor in precalc told me to minor in math!,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
also something i didn't ever think id do.,0,"[""I found it hard to not have encouragement to finish school and becoming something I wasn't sure about and being told TO finish school and that I was SUPPOSE to become those things. For some reason school has just been really hard for me, but I know, its hard for everyone but after starting at SFSU I felt I knew what I wanted to do and where I wanted to be with my own. I was able to finally get good grades, even in the classes that I wasn't good at and just feel comfortable where I am at. Something that motivated me was that in chemistry in community college, I did horribly at, so at sfsu I was frightened that it would be the same but I actually did very well in my chemistry classes, and I was a chemistry learning assistant for a semester and my instructor even said I should minor in chemistry! Words I never thought I'd hear. That kept me going and really motivated me to keep doing well. The next semester my instructor in PreCalc told me to minor in math! Also something I didn't ever think Id do.""]",0
i am in physics ii (phys 122) because first of all i am a premed student.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
not only that this class is a requirement for my major but also physics is in fact come to play in our everyday life.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
though i must admit that i am really having a hard time understanding physics.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
at first i thought that physics is more like math.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
"solving problems and just all about calculating numbers, but after taking my first semester of physics, i realized that physics is a combination of science and math.",0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
i hate math which makes it even harder for me to love and learn physics.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
"whenever i see weird and very complicated numbers that requires long calculations, right then, i give up.",0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
physics thought me how to change my bad habit.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
i don't quit when there's harder problems.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
i start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
i try to spend more time studying for physics compared to my other classes.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
"however, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back.",0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",1
i don't know how and what strategies i should do to be able to succeed in this class but i am for sure to give my best so i can get an a at the end of the semester.ps: thank you for this week's lab.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
i like that you are doing the powerpoint and lecture.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
our lecture class doesn't do that or maybe i'm just having trouble understanding the lecture.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
"anyway, i hope we keep our labs like this.",0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
its much easier to understand concepts this way.,0,"[""I hate math which makes it even harder for me to love and learn physics. Whenever I see weird and very complicated numbers that requires long calculations, right then, I give up. Physics thought me how to change my bad habit. I don't quit when there's harder problems. I start thinking of other ways in which it will be easier for me to understand concepts and not just solving or getting the right answer. I try to spend more time studying for physics compared to my other classes. However, because of our current situation right now having to take classes online, and having an asynchronous class, my struggles in physics is back. I don't know how and what strategies I should do to be able to succeed in this class but I am for sure to give my best so I can get an A at the end of the semester.""]",0
i am here because i am a biology major and this class is one of the prerequisites for my major.,0,"['I am also not the best in math, so after taking this class I want to accomplish my goals of doing good and be able to solve the problems without having any trouble and be confident in the work that I am doing, especially with calculations and working with graphscharts.']",0
"i have taken a physics class previously in high school, but looking back i didnt really learn much and did not understand the full concept of what physics actually was and the point of it.",0,"['I am also not the best in math, so after taking this class I want to accomplish my goals of doing good and be able to solve the problems without having any trouble and be confident in the work that I am doing, especially with calculations and working with graphscharts.']",0
i am here because i want to broaden my understanding of why certain things work the way they do when working out these problems.,0,"['I am also not the best in math, so after taking this class I want to accomplish my goals of doing good and be able to solve the problems without having any trouble and be confident in the work that I am doing, especially with calculations and working with graphscharts.']",0
"i am also not the best in math, so after taking this class i want to accomplish my goals of doing good and be able to solve the problems without having any trouble and be confident in the work that i am doing, especially with calculations and working with graphscharts.",1,"['I am also not the best in math, so after taking this class I want to accomplish my goals of doing good and be able to solve the problems without having any trouble and be confident in the work that I am doing, especially with calculations and working with graphscharts.']",0
"after taking some physics classes, i have noticed that we can apply many of it to everyday life and use it on the daily without noticing.",0,"['I am also not the best in math, so after taking this class I want to accomplish my goals of doing good and be able to solve the problems without having any trouble and be confident in the work that I am doing, especially with calculations and working with graphscharts.']",0
i am here in this physics class because i need it to fill a major requirement but i am also in this class to learn as much as i can.,0,"[""Sometime I am frustrated with physics but then I remember I wouldn't be taking this class if I didn't need it to go where I'm going in life so I need to work hard and retain the most information I can.""]",0
i am already seeing similarities from physics 111 and 112.,0,"[""Sometime I am frustrated with physics but then I remember I wouldn't be taking this class if I didn't need it to go where I'm going in life so I need to work hard and retain the most information I can.""]",0
i am even seeing similarities in my chemistry and math class so by taking this class it is strengthening my overall knowledge and helping me reach my goal of majoring in biophysiology.,0,"[""Sometime I am frustrated with physics but then I remember I wouldn't be taking this class if I didn't need it to go where I'm going in life so I need to work hard and retain the most information I can.""]",0
sometime i am frustrated with physics but then i remember i wouldn't be taking this class if i didn't need it to go where i'm going in life so i need to work hard and retain the most information i can.,1,"[""Sometime I am frustrated with physics but then I remember I wouldn't be taking this class if I didn't need it to go where I'm going in life so I need to work hard and retain the most information I can.""]",0
"reflective journaling 1 i am currently a junior in college, this is my third year attending sfsu. i am looking forward to learning new concepts regarding physics.",0,['I am excited to start this semester and overcome my challenges I face in this class.'],0
i remember taking physics back in high school but i don't remember as much about the class.,0,['I am excited to start this semester and overcome my challenges I face in this class.'],0
i am excited to start this semester and overcome my challenges i face in this class.,1,['I am excited to start this semester and overcome my challenges I face in this class.'],1
i am here taking a physics class to learn how the world works because many of us don't realize that physics is all around the universe.,0,['I am excited to start this semester and overcome my challenges I face in this class.'],0
"physics gives us powerful tools to help us to express our creativity, to see the world in new ways and then to change it.",0,['I am excited to start this semester and overcome my challenges I face in this class.'],0
"i personally agree that physics is important to consider in each of our lives, this is why i am here taking this course even though it is a requirement for my major i am still interested in applying these new concepts i will learn throughout the semester.",0,['I am excited to start this semester and overcome my challenges I face in this class.'],0
i am here because i want to be.,0,"['Its specially difficult to affirm oneself during this period we are experiencing because of the whole virus situation, but the one thing that I have learned from learning in this new format is how important resilience is. Seeing the resilience of others motivates me to keep doing what I am doing, and in doing so I learned how important it is to approach any situation with some type of optimism.']",0
