sentence,label,phrase,updated_label,comments,review
"many tech companies such as ;apple, google, tesla, settle in this bayarea.",0,"['I decided to study abroad when I was 14 years old. I was middle school student in Japan. I was thinking about studying abroad in the United States, so I will be able to learn latest technologies about mechanics and also IT.']",0,Reviewed; no issues found.,True
this is why i am here.,0,"['I decided to study abroad when I was 14 years old. I was middle school student in Japan. I was thinking about studying abroad in the United States, so I will be able to learn latest technologies about mechanics and also IT.']",0,Reviewed; no issues found.,True
i am here at san francisco state to recieve a formal education and strive for my ba in computer science.,0,['By taking this physics course it will allow me to take that extra step forward to achieve my goal. Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things'],0,Reviewed; no issues found.,True
in this technological age advances in engineering and science are essential to progress forward.,0,['By taking this physics course it will allow me to take that extra step forward to achieve my goal. Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things'],0,Reviewed; no issues found.,True
by taking this physics course it will allow me to take that extra step forward to achieve my goal.,0,['By taking this physics course it will allow me to take that extra step forward to achieve my goal. Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
although this course is simply a requirement i hope to learn something beneficial and change the way i think about things.,0,['By taking this physics course it will allow me to take that extra step forward to achieve my goal. Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
with a small background that only includes a highschool physics course i feel ill prepared.,0,['By taking this physics course it will allow me to take that extra step forward to achieve my goal. Although this course is simply a requirement I hope to learn something beneficial and change the way I think about things'],0,Reviewed; no issues found.,True
why am i here?,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
"i am student name, and i am an international student from india.",0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
my major here at san francisco state university is computer science.,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
physics is one of the required courses to be complete to graduate from the university.,1,['Physics is one of the required courses to be complete to graduate from the University.'],1,Reviewed; no issues found.,True
i like experimenting things and working with hardware more than solving theoretical problems which is totally different when i am solving a software problem.,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
i can code on complex problems and i like to do that.,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
may be this is because i have to solved the physics problems in a bounded time limit.,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
in this class i wish to experiment on cool stuff which can make me better understand the classroom physics.,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
i wish to get good grades out of this class and maintain my gpa. through this lab i also wish to see the cool stuff that happens when we understand physics in our daily lives.,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
i hope this semester will be exciting as previous semesters here at sfsu. thank you,0,['Physics is one of the required courses to be complete to graduate from the University.'],0,Reviewed; no issues found.,True
i am taking physics because it is required for my major.,1,['I am taking physics because it is required for my major.'],1,Reviewed; no issues found.,True
"i am studying earth sciences emphasizing in geology, and i have taken notice in some of the major chasses that physics is being applied in the way we express some of the systems of earth.",0,['I am taking physics because it is required for my major.'],0,Reviewed; no issues found.,True
"for example, there is a lot of physics involved in ocean currents and how water is moved around the world.",0,['I am taking physics because it is required for my major.'],0,Reviewed; no issues found.,True
we also use physics to help better understand earthquakes and the displacement of the ground from tectonic activity.,0,['I am taking physics because it is required for my major.'],0,Reviewed; no issues found.,True
i am here in this class to fulfill my requirements for my bachelor degree in computer science.,1,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
but i also find math facilitating how you can just understand people by simple integers.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
so i think that physics with math really get the whole perception of what we are .,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
explains how things work and pretty much in my eyes how why it works through math.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
its pretty interesting to understand the way things work.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
im hoping to understand and capture the understanding of everything.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
but i really want to learn somethings that i can take outside of this class and say woah thats co and want to teach someone else.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
i just wish the class was longer bc if you sit in the back you are screwed.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
also every time ive went to get the lab manual it was difficult they are always closed.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
apparently my schedule that i have does not meet the hours they are open so its difficult to get materials .,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
it would be nice if the teacher sold the class set the second day of class to ensure everyone has the materials needed.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
but thats asking a lot homestly but most of us as college students work and its difficult to go around it sometimes.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
but i love this class so fr and the teacher seems really nice and fun.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
very enthusiastic about teaching which i live because some teachers are like this is just my paycheck and do not care.,0,['I am here in this class to fulfill my requirements for my bachelor degree in computer science.'],0,Reviewed; no issues found.,True
"firstly, i am here in the class to meet the requirements to obtain my bachelors degree from san francisco state university.",1,"['Firstly, I am here in the class to meet the requirements to obtain my Bachelors degree from San Francisco State University.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"my thoughts on why im here as in my physical existence, is a question i have always had (as im sure lots of others have asked themselves at one point in their lives), but i never went further than asking myself that question and wondering why.",0,"['Firstly, I am here in the class to meet the requirements to obtain my Bachelors degree from San Francisco State University.']",0,Reviewed; no issues found.,True
"why i'm here then begs the question, who am i?",0,"['Firstly, I am here in the class to meet the requirements to obtain my Bachelors degree from San Francisco State University.']",0,Reviewed; no issues found.,True
what is my identity?,0,"['Firstly, I am here in the class to meet the requirements to obtain my Bachelors degree from San Francisco State University.']",0,Reviewed; no issues found.,True
"how did i get here?ithink this class will be very informative as it will help me understand the world better, and that will in turn help me better understand who i am.",0,"['Firstly, I am here in the class to meet the requirements to obtain my Bachelors degree from San Francisco State University.']",0,Reviewed; no issues found.,True
"by applying the scientific reasoning behind how things work, i can use that knowledge in real world situations, like finding proper measurements of an object to find further information on that object, which then can be used for other purposes.",0,"['Firstly, I am here in the class to meet the requirements to obtain my Bachelors degree from San Francisco State University.']",0,Reviewed; no issues found.,True
i am here in an effort to complete the necessary requirements i need to transfer to santa clara university as a mechanical engineering major.,0,"['I am here in an effort to complete the necessary requirements I need to transfer to Santa Clara University as a mechanical engineering major. Regardless if I get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"regardless if i get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.",0,"['I am here in an effort to complete the necessary requirements I need to transfer to Santa Clara University as a mechanical engineering major. Regardless if I get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"however, in a short term sense i am here in this lab to further learn about physics in a hands on way and get a good grade that should help boost my gpa, and prepare me for future classes including the next higher level physics courses.",0,"['I am here in an effort to complete the necessary requirements I need to transfer to Santa Clara University as a mechanical engineering major. Regardless if I get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"lastly, as an engineering major i hope to get valuable information that can provide me with a better understanding of engineering in general in the work life and possibly even in the future if i choose to pursue a masters degree.",0,"['I am here in an effort to complete the necessary requirements I need to transfer to Santa Clara University as a mechanical engineering major. Regardless if I get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"ultimately, i am here in regards to pursuing a better future for myself.",0,"['I am here in an effort to complete the necessary requirements I need to transfer to Santa Clara University as a mechanical engineering major. Regardless if I get accepted or not the overall goal is to become one step closer in finishing the required courses to graduate with a degree, and hopefully get a good job.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
parts of why i am here has a lot to do with the universe and life trials that lead me astray just to bring me back to pursue my education but as a computer science major this time.,0,"['Although Physics is a requirement for my major, I love science and always have as a child growing up.']",0,Reviewed; no issues found.,True
"although physics is a requirement for my major, i love science and always have as a child growing up.",1,"['Although Physics is a requirement for my major, I love science and always have as a child growing up.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i am more present than before now that i have an internship at ucsf to do medical research, which is amazing because now i can actually apply what i am learning to something meaningful to help others by giving a voice to under represented minorities in and through research. it is really important to have meaningful projects to apply what we are learning because we can help our society in some way.",0,"['Although Physics is a requirement for my major, I love science and always have as a child growing up.']",0,"Better fits Aspirational, Familial, or Social themes.",False
i always think if every class on campus took real life issue and had their classes look for solutions to solve them and actually apply them in our city what beautiful change we could see.,0,"['Although Physics is a requirement for my major, I love science and always have as a child growing up.']",0,Reviewed; no issues found.,True
"i am not just here but i am present, to learn what i can to help the world in my own way through science, through justice, and from the heart.",0,"['Although Physics is a requirement for my major, I love science and always have as a child growing up.']",0,Reviewed; no issues found.,True
the reason why i am here is because it is a prerequisite course for my major which is computer science.,1,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],1,Reviewed; no issues found.,True
i also want to learn more about physics because the subject really interest me.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
i enjoy trying new things and ive never taken a physics course before.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
also it will help me get a better understanding of the law of physics.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
i like doing labs because i get to collaborate with others and work on lab assignments.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
working on lab assignments helps me understand physics better because i have group members that can help me out or vice versa.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
this will strengthen my knowledge of physics so i can use it for the lecture portion and it helps me better understand calculus.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
this will help me meet other people that are in the same major or similar.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
we can form study groups and prepare for the next advance physics class.,0,['The reason why I am here is because it is a prerequisite course for my major which is computer science.'],0,Reviewed; no issues found.,True
"i am a second year student at sf state, major in computer science.",0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
i think the reason that i am at this physics lab are more than one.,0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
"at first, it is a requirement of ge class and my major requirement.",1,"['At first, it is a requirement of GE class and my major requirement.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"however, i didn't think it is the most important reason.",0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
"during this physics lab, i got the chance to know more scientific skills.",0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
it is a good chance for us become more confident in future class.,0,"['At first, it is a requirement of GE class and my major requirement.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i think it is a challenging yet interesting class, since we discover the law in different things.",0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
our life include something contain physics but i didnt realized before.,0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
"the phys 220 introduce me the principles and practice with class, and phys 222 let it become the data we can see and calculate.",0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
"during the process of discuss, analyze and conclude, i have more sense of how other classmate think, and what i need to improve.",0,"['At first, it is a requirement of GE class and my major requirement.']",0,Reviewed; no issues found.,True
"i am here to further my education, to help myself get a degree and to provide myself with a better opportunity to have a well paying job once i graduate.",0,['I am here in this class because it is a requirement for my degree and it it also going to help me during my physics class during the year.'],0,Reviewed; no issues found.,True
i am here in this class because it is a requirement for my degree and it it also going to help me during my physics class during the year.,1,['I am here in this class because it is a requirement for my degree and it it also going to help me during my physics class during the year.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i am a transfer student and this is my first semeter at sfsu. of course, i'm here because this is a class on the request list of my degree.",1,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",1,Reviewed; no issues found.,True
"however, that is not the only reason because on the other hand, physics is my favorite subject.therefore, even in my first semester at sfsu, i chose physics.",0,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",0,Reviewed; no issues found.,True
i think you will be most likely to complete this class the best i can and from there i will be motivated for other subjects in the following semesters.,0,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",0,Reviewed; no issues found.,True
"when i was in high school, i was a good student of physics and was praised by many teachers.",0,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",0,Reviewed; no issues found.,True
"however, at that time, i rarely performed physics experiments.",0,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",0,Reviewed; no issues found.,True
"therefore, i really hope that i can do this at university and i wasn't a bit bitter to register for physics class this term.",0,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",0,Reviewed; no issues found.,True
i am looking forward to experiencing the interesting things in this class in the near future.,0,"[""I am a transfer student and this is my first semeter at SFSU. Of course, I'm here because this is a class on the request list of my degree.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
the reason i am here is because i am an engineering major.,0,['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.'],0,Reviewed; no issues found.,True
to be more specific i am studying civil engineering in hopes of working in the structural engineering field in the near future.,0,['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career i envision myself doing.,1,['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.'],1,Reviewed; no issues found.,True
"with the right push from friends, family and others, i have successfully made it this far into my studies in order to pursue my dream and make something of myself within my community. i am here on behalf of those cheering me on to accomplish the completion of higher education; an opportunity some are not given.",0,['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.'],0,"Better fits Aspirational, Familial, or Social themes.",False
"i love the creativity and mathematics filled environment where i have a blast playing around with graphs, equations etc.",0,['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.'],0,Reviewed; no issues found.,True
i am here to graduate and become a civil engineer.,0,['I hope to pass this lab along with the physics 220 to be one step closer on graduating and working in the career I envision myself doing.'],0,Reviewed; no issues found.,True
the reason i am here is because of my major.,0,['I am a computer engineer and I need this class as a requirement but I also hope to get more out of this class than just pass it.'],0,Reviewed; no issues found.,True
i am a computer engineer and i need this class as a requirement but i also hope to get more out of this class than just pass it.,1,['I am a computer engineer and I need this class as a requirement but I also hope to get more out of this class than just pass it.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i understand that physics is in our everyday lives.,0,['I am a computer engineer and I need this class as a requirement but I also hope to get more out of this class than just pass it.'],0,Reviewed; no issues found.,True
i hope that this class will give me a greater understanding of how things work.,0,['I am a computer engineer and I need this class as a requirement but I also hope to get more out of this class than just pass it.'],0,Reviewed; no issues found.,True
i also feel that the lab will allow me to get a real life example of what is going on with the world by conducting experiments myself.,0,['I am a computer engineer and I need this class as a requirement but I also hope to get more out of this class than just pass it.'],0,Reviewed; no issues found.,True
i am in this class because it is required for my major of mechanical engineering.,1,['I am in this class because it is required for my major of mechanical engineering.'],1,Reviewed; no issues found.,True
even though i have to take this class i really enjoy learning how it is that the world works.,0,['I am in this class because it is required for my major of mechanical engineering.'],0,Reviewed; no issues found.,True
it really fascinates me how you can actually use math to figure out how objects behave and why they behave like that.,0,['I am in this class because it is required for my major of mechanical engineering.'],0,Reviewed; no issues found.,True
as an intro course i hope to learn the basics of learning how to calculate motion in objects and be able to do it confidently.,0,['I am in this class because it is required for my major of mechanical engineering.'],0,Reviewed; no issues found.,True
ever since i took physics in high school i became very intrigued by the concepts that exist all around us on earth.,0,['I am in this class because it is required for my major of mechanical engineering.'],0,Reviewed; no issues found.,True
i really hope that this course will help me expand my understanding of physics by introducing new techniques like using calculus to solve problems.,0,['I am in this class because it is required for my major of mechanical engineering.'],0,Reviewed; no issues found.,True
this being the biggest difference between this course and my high school class.,0,['I am in this class because it is required for my major of mechanical engineering.'],0,Reviewed; no issues found.,True
i look forward to having a good and productive learning experience in lab to help me really grasp the concepts taught in lecture.,0,['I am in this class because it is required for my major of mechanical engineering.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am here to further my education and expand my boarders of knowledge.,0,"['Not only that, but also because this is a required course for my major, but I do enjoy physics. Through this class and every class I expect them to only add to my experience needed for my educational pathway.']",0,Reviewed; no issues found.,True
"not only that, but also because this is a required course for my major, but i do enjoy physics.",0,"['Not only that, but also because this is a required course for my major, but I do enjoy physics. Through this class and every class I expect them to only add to my experience needed for my educational pathway.']",0,Reviewed; no issues found.,True
through this class and every class i expect them to only add to my experience needed for my educational pathway.,0,"['Not only that, but also because this is a required course for my major, but I do enjoy physics. Through this class and every class I expect them to only add to my experience needed for my educational pathway.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i believe that there is always something meaningful that is brought into every class.,0,"['Not only that, but also because this is a required course for my major, but I do enjoy physics. Through this class and every class I expect them to only add to my experience needed for my educational pathway.']",0,Reviewed; no issues found.,True
"which means i am gaining knowledge that is not only taught by the professor, but also from my fellow peers.",0,"['Not only that, but also because this is a required course for my major, but I do enjoy physics. Through this class and every class I expect them to only add to my experience needed for my educational pathway.']",0,Reviewed; no issues found.,True
other than the fact that most people are expected to go to college in their families i think that there could be other reasons as to why people go to college and that is because college is a brainstorming environment.,0,"['Not only that, but also because this is a required course for my major, but I do enjoy physics. Through this class and every class I expect them to only add to my experience needed for my educational pathway.']",0,Reviewed; no issues found.,True
i am here because i'm a computer science major.,0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",0,Reviewed; no issues found.,True
i've always wanted to be a detective and work with computers so i decided to take this path.,0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
this class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.,0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i'm also here because i want to learn and meet new people, build bonds so i can have connections in the future.",0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i'm am here in school because i want to learn and gain knowledge so it would be easier for me.,0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",0,Reviewed; no issues found.,True
i'm also in this class because i enjoy physics and believe this class will help me with my major.,0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",0,Reviewed; no issues found.,True
im here because its important to me to become who i want to become in the future and not be dependent on anyone but myself.,0,"[""I've always wanted to be a detective and work with computers so i decided to take this path. This class was one of the requirements for my major classes without it i won't be able to reach my goal of a masters.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
the reason why i am here is to learn the fundamentals and ethnics of physics and apply what i learned in the future for any possible reason that requires the knowledge of physics.,0,"['Though taking honors physics in high school I believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole', 'I am also here because it is one of the required courses that I must take in my academic pathway to graduate with my engineering degree here in SFSU.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
though taking honors physics in high school i believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole.,1,"['Though taking honors physics in high school I believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole', 'I am also here because it is one of the required courses that I must take in my academic pathway to graduate with my engineering degree here in SFSU.']",1,Reviewed; no issues found.,True
physics is one of the most intriguing subjects in my opinion and it is seen everywhere you go throught you're entire life.,0,"['Though taking honors physics in high school I believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole', 'I am also here because it is one of the required courses that I must take in my academic pathway to graduate with my engineering degree here in SFSU.']",0,Reviewed; no issues found.,True
"it is applied in almost every single situation, which is amazing.",0,"['Though taking honors physics in high school I believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole', 'I am also here because it is one of the required courses that I must take in my academic pathway to graduate with my engineering degree here in SFSU.']",0,Reviewed; no issues found.,True
any bit of motion from a praising walking to a rocket flying in southeast speeds and accelerations displays that physics can happen anywhere.,0,"['Though taking honors physics in high school I believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole', 'I am also here because it is one of the required courses that I must take in my academic pathway to graduate with my engineering degree here in SFSU.']",0,Reviewed; no issues found.,True
it would be especially easier to learn about physics now and apply to my future coursesi am also here because it is one of the required courses that i must take in my academic pathway to graduate with my engineering degree here in sfsu.,1,"['Though taking honors physics in high school I believe that learning physics in an higher level education environment will boost my knowledge about physics as a whole', 'I am also here because it is one of the required courses that I must take in my academic pathway to graduate with my engineering degree here in SFSU.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"the reason why i am in the physics lab is because the lecture itself cannot be done without a lab, and vice versa.",0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",0,Reviewed; no issues found.,True
this is also a requirement for my major in order for me to graduate on time.,0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i am a computer science major which involves a lot of math, and phys 220 is the first science class that is required to be taken and it comes with a lab as well.",0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",0,Reviewed; no issues found.,True
"not only that i am taking this class to fulfill my requirement, i am also here to learn so i can adapt this skill in case i will use it again in the future.",0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i know in the real world, math is used again time after time after you graduate.",0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",0,Reviewed; no issues found.,True
"if i am not mistaken, all science class have a lab that comes with the lecture which is why i am taking this course, and it will be like this in the future for more science classes i will be taking.",0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"science classes could be really fun sometimes, especially the lab experiments, but mostly, lab experiments can be scary since you might be working with very harmful chemicals.",0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",0,Reviewed; no issues found.,True
this sums up the the purpose of me being here.,0,"['The reason why I am in the Physics lab is because the lecture itself cannot be done without a lab, and vice versa. This is also a requirement for my major in order for me to graduate on time.']",0,Reviewed; no issues found.,True
i am here to complete my courses in order to move on in achieving my goal of obtaining my engineering degree.,1,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
also the course itself is something that i am interested in because i enjoy understanding the way things move and how to calculate them.,0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
also learning physics is important to me because it is a course that has a lot to do with my planned career.,0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
labs like this i enjoy the most because i have the opportunity to be hands on with the concepts we learn about in lecture.,0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
everywhere we look in the world we are surrounded by physics so it is important to understand.,0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
performing experiments and collecting data is something that i enjoy doing in any subject.,0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
"overtime, i have come to enjoy the labs and look forward to them in my courses.",0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
i hope to do well in this class and i plan on putting a lot of effort in achieving a good grade.,0,['I am here to complete my courses in order to move on in achieving my goal of obtaining my Engineering Degree.'],0,Reviewed; no issues found.,True
i am here at sf state taking physics 222 because i want to pursue a career in engineering.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,Reviewed; no issues found.,True
i want to graduate with a bachelor of science degree in civil engineering.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,Reviewed; no issues found.,True
i want to make my parents proud and improve their lifestyle.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,Reviewed; no issues found.,True
i want to bring more wealth and knowledge into my family household and be a role model for my younger siblings.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,"Better fits Aspirational, Familial, or Social themes.",False
i am the first person in my family to go to college and i will be the first one to graduate as well.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,"Better fits Aspirational, Familial, or Social themes.",False
i want to have a career that i enjoy and can provide me with wealth to be able to support my family.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,"Better fits Aspirational, Familial, or Social themes.",False
i am taking physics because i will need it in order to pursue my major and i want to expand my knowledge in the field of math and sciences.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,Reviewed; no issues found.,True
i want to be able to work together with my peers during lab so that i can learn from them and develop my skills as an engineer.,0,['I am here at SF State taking Physics 222 because I want to pursue a career in engineering. I want to graduate with a Bachelor of Science degree in Civil Engineering.'],0,Reviewed; no issues found.,True
"i am here because i need to take this class for my major, mechanical engineering.",0,"[""I am here because I need to take this class for my major, mechanical engineering. I'm also taking physics because it directly relates to what I want to learn."", 'This class just happens to be one of the classes I need to take to learn those things, as well as move on to more complicated material in the future.']",0,Reviewed; no issues found.,True
