sentence,label,phrase,updated_label,comments,review
here i am.,0,"[""I am here because I need to get better at math and get a better understanding so A) I don't fail the class and B) So I can have for fun with it when I encounter this type of the future instead of blatant frustration. The current math teachers are frustrating but they are the top brass and if I need to advance in my career and life, I really need to learn from these guys or I am not going to get anywhere.""]",0,Reviewed; no issues found.,True
i am here in the phys 222 lab because it is an additional requirement for the lecture.,0,"['I am here in the PHYS 222 lab because it is an additional requirement for the lecture. Beyond that, I am in Physics because it is required for the civil engineering major and for a good reason too.If being an engineer is my goal then learning the skills an engineer needs is what I must do.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"beyond that, i am in physics because it is required for the civil engineering major and for a good reason too.",0,"['I am here in the PHYS 222 lab because it is an additional requirement for the lecture. Beyond that, I am in Physics because it is required for the civil engineering major and for a good reason too.If being an engineer is my goal then learning the skills an engineer needs is what I must do.']",0,Reviewed; no issues found.,True
engineers use tons of physics and calculus in their careers; to the best of my knowledge most engineers rely heavily on physics in their work.,0,"['I am here in the PHYS 222 lab because it is an additional requirement for the lecture. Beyond that, I am in Physics because it is required for the civil engineering major and for a good reason too.If being an engineer is my goal then learning the skills an engineer needs is what I must do.']",0,Reviewed; no issues found.,True
if being an engineer is my goal then learning the skills an engineer needs is what i must do.,0,"['I am here in the PHYS 222 lab because it is an additional requirement for the lecture. Beyond that, I am in Physics because it is required for the civil engineering major and for a good reason too.If being an engineer is my goal then learning the skills an engineer needs is what I must do.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"it is one thing to take physics but it is another to understand it, to know the material and how to apply it to the real world.",0,"['I am here in the PHYS 222 lab because it is an additional requirement for the lecture. Beyond that, I am in Physics because it is required for the civil engineering major and for a good reason too.If being an engineer is my goal then learning the skills an engineer needs is what I must do.']",0,Reviewed; no issues found.,True
i am hoping to become confident in my ability to learn and relate physics to the real world and to things i encounter in my working life.,0,"['I am here in the PHYS 222 lab because it is an additional requirement for the lecture. Beyond that, I am in Physics because it is required for the civil engineering major and for a good reason too.If being an engineer is my goal then learning the skills an engineer needs is what I must do.']",0,Reviewed; no issues found.,True
im taking the physics lab because im also enrolled in the physics lecture on mwf. i'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well.,0,"[""Im taking the physics lab because im also enrolled in the physics lecture on MWF. I'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well. Im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.""]",0,Reviewed; no issues found.,True
"i like learning and attempting new things, which is what physics is to me at least.",0,"[""Im taking the physics lab because im also enrolled in the physics lecture on MWF. I'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well. Im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.""]",0,Reviewed; no issues found.,True
im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.,0,"[""Im taking the physics lab because im also enrolled in the physics lecture on MWF. I'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well. Im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.""]",0,Reviewed; no issues found.,True
i hope to aquire some learning skills that i can use in my life and studies as i finish school at san francisco state university.,0,"[""Im taking the physics lab because im also enrolled in the physics lecture on MWF. I'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well. Im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.""]",0,Reviewed; no issues found.,True
hopefully finishing the course will allow me to be more open in science courses and be excited to learn some new things.,0,"[""Im taking the physics lab because im also enrolled in the physics lecture on MWF. I'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well. Im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.""]",0,Reviewed; no issues found.,True
im also here to meet new people in my major and build some bonds and studies groups so we can excel together.,0,"[""Im taking the physics lab because im also enrolled in the physics lecture on MWF. I'm also taking it because in high school i took preap physics and i really enjoyed it but it was kind of difficult for me as well. Im also here to see if i enjoy being a stem major or if im just in my major because i think it will give me a lot of skills that i can use to go and get a well paying job.""]",0,Reviewed; no issues found.,True
i am here today in class because i want to finish all my prerequisites before taking all my higher ups.,0,['I am here today in class because I want to finish all my prerequisites before taking all my higher ups. Also I am here because I didnt take the lab when I took the lecture at my community college in Southern California. Also because for labs you have to be here physically otherwise I wouldnt get to go over the material. Another thing is that if I didnt come tonight I would not have received my participation credit for today and gotten a lower grade in the class that could have been avoided.'],0,Reviewed; no issues found.,True
also i am here because i didnt take the lab when i took the lecture at my community college in southern california.,0,['I am here today in class because I want to finish all my prerequisites before taking all my higher ups. Also I am here because I didnt take the lab when I took the lecture at my community college in Southern California. Also because for labs you have to be here physically otherwise I wouldnt get to go over the material. Another thing is that if I didnt come tonight I would not have received my participation credit for today and gotten a lower grade in the class that could have been avoided.'],0,Reviewed; no issues found.,True
also because for labs you have to be here physically otherwise i wouldnt get to go over the material.,0,['I am here today in class because I want to finish all my prerequisites before taking all my higher ups. Also I am here because I didnt take the lab when I took the lecture at my community college in Southern California. Also because for labs you have to be here physically otherwise I wouldnt get to go over the material. Another thing is that if I didnt come tonight I would not have received my participation credit for today and gotten a lower grade in the class that could have been avoided.'],0,Reviewed; no issues found.,True
another thing is that if i didnt come tonight i would not have received my participation credit for today and gotten a lower grade in the class that could have been avoided.,0,['I am here today in class because I want to finish all my prerequisites before taking all my higher ups. Also I am here because I didnt take the lab when I took the lecture at my community college in Southern California. Also because for labs you have to be here physically otherwise I wouldnt get to go over the material. Another thing is that if I didnt come tonight I would not have received my participation credit for today and gotten a lower grade in the class that could have been avoided.'],0,Reviewed; no issues found.,True
"why am i here?when i think about why i'm here, i think about my goals.",0,['I aspire to get into Kinesiology as my major and this physics class is a prerequisite for it.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i aspire to get into kinesiology as my major and this physics class is a prerequisite for it.,1,['I aspire to get into Kinesiology as my major and this physics class is a prerequisite for it.'],1,Reviewed; no issues found.,True
"when i think about it in a bigger picture, i think about why i'm at state and i'm ultimately at state to expand my knowledge and to be something bigger than i was when i first stepped foot in college.",0,['I aspire to get into Kinesiology as my major and this physics class is a prerequisite for it.'],0,Reviewed; no issues found.,True
i aspire to fulfill the goals i have set for myself and being at state gives me direction towards my aspirations.,0,['I aspire to get into Kinesiology as my major and this physics class is a prerequisite for it.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am very willing to sacrifice a lot of time to contribute to something bigger.,0,['I aspire to get into Kinesiology as my major and this physics class is a prerequisite for it.'],0,Reviewed; no issues found.,True
hector flores why am i here?,0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",0,Reviewed; no issues found.,True
i am taking this course because it is a part of my requirement for kinesiology.,0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
taking physics so far has taught me the importance of all the mechanics used in real world appliances.,0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",0,Reviewed; no issues found.,True
"so far, i have taken chemistry and heard about physics but, i never thought i would take it until i saw it was a part of my requirements for graduating in my major.",0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"my physics lab has been difficult to participate in because i have not taken a physics class before and therefore, have no prior knowledge to any of the formulas used in the class.",0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",0,Reviewed; no issues found.,True
"although the physics class is not so bad to understand, the lab is difficult to do because we apply our knowledge from the class into the experiments we do in the lab.",0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",0,Reviewed; no issues found.,True
"its also hard to keep up with my lab partners because they have prior knowledge of taking the course before but, ive committed to putting in the extra effort to understand more about the labs by reading the summaries and reviewing them after to see what ive learned.",0,"['I am taking this course because it is a part of my requirement for kinesiology. So far, I have taken chemistry and heard about physics but, I never thought I would take it until I saw it was a part of my requirements for graduating in my major.']",0,Reviewed; no issues found.,True
i am here because i need to fulfill a ge requirement.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
if i do not do this then i will not be in upper division standing which will then prevent me from entering into my major.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],0,Reviewed; no issues found.,True
i am here because it is one of my premajor requirements.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i have already worked way too hard and put in too much effort to be rejected.i am here also to learn and make observations that i usually never would outside of a controlled environment.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],0,Reviewed; no issues found.,True
i am here to explore a part of science that i have never experienced before.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am here so i can graduate and make my parents proud and never have to listen to them nag at me.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],0,Reviewed; no issues found.,True
this is really a philosophical question you're asking here.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],0,Reviewed; no issues found.,True
i am here because i choose to be the better person rather than staying at home and being a useless member of society.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],0,Reviewed; no issues found.,True
ultimately i am here so i can have a better future.,0,['I am here because I need to fulfill a GE requirement. If I do not do this then I will not be in upper division standing which will then prevent me from entering into my major. I am here because it is one of my premajor requirements.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
why am i here...i am here because i am fascinated with the human body and how it functions and moves.,0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
the interconnected aspect of the body that moves as a unit is deeply fascinating to me.,0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
the only way to learn and understand this is to first get the underlying themes and concepts that revolve around movement...,0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
i am a person that gets most of his learning from a visual stand point.,0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
i like to hold and test ideas that we are learning in class in hopes to boost and fully grasp my understanding of the subject.,0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
"furthermore, conceptual physics has always been something i enjoyed because it helps frame a sense of grounding to rest upon when thinking about my place in the universe.",0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
"to have this kind of basic understanding of physics helps me realize the importance of my life in this present moment, i am in a crucible of knowledge that i can soak in and construct a new found appreciation of the world i am in.",0,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],0,Reviewed; no issues found.,True
that is why i am here.but also i am here cause its a pre req for biomechanics,1,['That is why I am here.But also I am here cause its a pre req for Biomechanics'],1,Reviewed; no issues found.,True
i believe i am here to learn about the world around me.,0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",0,Reviewed; no issues found.,True
i feel that the world of science called to me a couple of years back.,0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",0,Reviewed; no issues found.,True
"i actually hated science in high school, but later became intrigued as i got into college.",0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",0,Reviewed; no issues found.,True
"i guess you could call that ""kinetic energy"" haha.",0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",0,Reviewed; no issues found.,True
"i am happy about what i am doing, and the path that i am currently on.",0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"although it is challenging, i know that it will help shape my mindset and help shape my individualism.",0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",0,Reviewed; no issues found.,True
i also believe that i am here to create new relationships with those who also have the same interests as me.,0,"['I believe I am here to learn about the world around me. I feel that the world of science called to me a couple of years back. I actually hated science in high school, but later became intrigued as I got into college. I guess you could call that ""kinetic energy"" haha. I am happy about what I am doing, and the path that I am currently on. Although it is challenging, I know that it will help shape my mindset and help shape my individualism. I also believe that I am here to create new relationships with those who also have the same interests as me.']",0,Reviewed; no issues found.,True
i am here for many reasons.,0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
"i never really knew what i wanted to be when i was growing up, but then during high school i realized that i like doing math.",0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
i decided to apply as an engineering major due to this fact.,0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
"when the years came by with all these classes, i realized that i like being in this major.",0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
"now, i know what i want to do and that will drive me to do what i need to do to be able to finish and get a degree.",0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
i want to be the second person from my whole family to be able to graduate from a university.,0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,"Better fits Aspirational, Familial, or Social themes.",False
this will keep pushing me to strive to be better.,0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
"i may not understand the material as of now, but once i learn and practice more problems i am sure i will appreciate everything that was taught to me.",0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",0,Reviewed; no issues found.,True
my end goal is to graduate with a degree and make all the money that i have spent for schooling worth it.,0,"['I never really knew what I wanted to be when I was growing up, but then during high school I realized that I like doing math. I decided to apply as an engineering major due to this fact. When the years came by with all these classes, I realized that I like being in this major. Now, I know what I want to do and that will drive me to do what I need to do to be able to finish and get a degree.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"jesse olmos 915123786 journal essay i am here because, im a mechanical engineering major and currently taking calculus 3.",0,"['I am here because, Im a mechanical engineering major and currently taking Calculus 3. This is the first SCI class that I have ever taken, I decided to take it because I believe it will help me in my journey to pass Calculus 3 and continue on my path to obtain my degree. Before signing up for this class I never thought that SCI classes were a big help. However I have now realized that they truly help especially since the class itself is a really fun environment within itself and the work we do is learning with one another and not simply copping notes that the professor has written down on the board.']",0,Reviewed; no issues found.,True
"this is the first sci class that i have ever taken, i decided to take it because i believe it will help me in my journey to pass calculus 3 and continue on my path to obtain my degree.",0,"['I am here because, Im a mechanical engineering major and currently taking Calculus 3. This is the first SCI class that I have ever taken, I decided to take it because I believe it will help me in my journey to pass Calculus 3 and continue on my path to obtain my degree. Before signing up for this class I never thought that SCI classes were a big help. However I have now realized that they truly help especially since the class itself is a really fun environment within itself and the work we do is learning with one another and not simply copping notes that the professor has written down on the board.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
before signing up for this class i never thought that sci classes were a big help.,0,"['I am here because, Im a mechanical engineering major and currently taking Calculus 3. This is the first SCI class that I have ever taken, I decided to take it because I believe it will help me in my journey to pass Calculus 3 and continue on my path to obtain my degree. Before signing up for this class I never thought that SCI classes were a big help. However I have now realized that they truly help especially since the class itself is a really fun environment within itself and the work we do is learning with one another and not simply copping notes that the professor has written down on the board.']",0,Reviewed; no issues found.,True
however i have now realized that they truly help especially since the class itself is a really fun environment within itself and the work we do is learning with one another and not simply copping notes that the professor has written down on the board.,0,"['I am here because, Im a mechanical engineering major and currently taking Calculus 3. This is the first SCI class that I have ever taken, I decided to take it because I believe it will help me in my journey to pass Calculus 3 and continue on my path to obtain my degree. Before signing up for this class I never thought that SCI classes were a big help. However I have now realized that they truly help especially since the class itself is a really fun environment within itself and the work we do is learning with one another and not simply copping notes that the professor has written down on the board.']",0,Reviewed; no issues found.,True
"i really enjoy this sci and i know that it will help to pass calculus 3 this semester so i dont have to repeat it next semester, i believe that everyone should a sci class because they truly do help.",0,"['I am here because, Im a mechanical engineering major and currently taking Calculus 3. This is the first SCI class that I have ever taken, I decided to take it because I believe it will help me in my journey to pass Calculus 3 and continue on my path to obtain my degree. Before signing up for this class I never thought that SCI classes were a big help. However I have now realized that they truly help especially since the class itself is a really fun environment within itself and the work we do is learning with one another and not simply copping notes that the professor has written down on the board.']",0,Reviewed; no issues found.,True
i am here because i want to further my understanding in my calculus class.,0,['I am here because I want to further my understanding in my Calculus class. I want to take full advantage of this course and try hard in order to really understand the material and pass my actual Calc class. I am here because I am pursuing a further education so that I can get a degree and have a successful career in the future.'],0,Reviewed; no issues found.,True
i want to take full advantage of this course and try hard in order to really understand the material and pass my actual calc class.,0,['I am here because I want to further my understanding in my Calculus class. I want to take full advantage of this course and try hard in order to really understand the material and pass my actual Calc class. I am here because I am pursuing a further education so that I can get a degree and have a successful career in the future.'],0,Reviewed; no issues found.,True
i am here because i am pursuing a further education so that i can get a degree and have a successful career in the future.,0,['I am here because I want to further my understanding in my Calculus class. I want to take full advantage of this course and try hard in order to really understand the material and pass my actual Calc class. I am here because I am pursuing a further education so that I can get a degree and have a successful career in the future.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i am here in san francisco because when it came time to pick a school, i wanted to get as far as possible from home.",0,['I am here because I want to further my understanding in my Calculus class. I want to take full advantage of this course and try hard in order to really understand the material and pass my actual Calc class. I am here because I am pursuing a further education so that I can get a degree and have a successful career in the future.'],0,Reviewed; no issues found.,True
years later i am so glad that i made this decision because i would not be who i am today had i not.,0,['I am here because I want to further my understanding in my Calculus class. I want to take full advantage of this course and try hard in order to really understand the material and pass my actual Calc class. I am here because I am pursuing a further education so that I can get a degree and have a successful career in the future.'],0,Reviewed; no issues found.,True
i have met the most amazing people and had some really awesome experiences and travels.,0,['I am here because I want to further my understanding in my Calculus class. I want to take full advantage of this course and try hard in order to really understand the material and pass my actual Calc class. I am here because I am pursuing a further education so that I can get a degree and have a successful career in the future.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am here because i want to be able to do better in my math class.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
i enjoy math because i've always been good at it.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
i always been someone who enjoys helping other people learn math.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
i'm here because i want keep up with my math class and not fall behind for whatever reason.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
another reason i am here because i want to have a solid foundation for calc because i will be continuing onto higher math classes.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
i sometimes struggling to not use my calculator because i have always used it in my pervious classes.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
this will be a good chance to practice doing all the work without a calculator.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
i also want to make new friends who will be taking higher math classes like calc 2 3 so that we can help each other then.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
this can also make new opportunity to meet people who have the same major as me.,0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
"i also have an interest of one day teaching this class, because i think its important to help my community.",0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",0,Reviewed; no issues found.,True
"also, keep this program going because its really important to me and to people learning math in the future.",0,"[""I am here because I want to be able to do better in my math class.I'm here because I want keep up with my math class and not fall behind for whatever reason. Another reason I am here because I want to have a solid foundation for calc because I will be continuing onto higher math classes.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am currently taking calc 228 and i have struggled with math throughout my education experience so the more practice the better.,0,"[""I am currently taking calc 228 and I have struggled with math throughout my education experience so the more practice the better. I'm currently majoring in civil engineering and I hope to concentrate in environmental engineering. I haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities. I also took a sci class for calc one and even though I didn't pass the class it helped me understand the material, and I got an A in clac the next semester. Currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i'm currently majoring in civil engineering and i hope to concentrate in environmental engineering.,0,"[""I am currently taking calc 228 and I have struggled with math throughout my education experience so the more practice the better. I'm currently majoring in civil engineering and I hope to concentrate in environmental engineering. I haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities. I also took a sci class for calc one and even though I didn't pass the class it helped me understand the material, and I got an A in clac the next semester. Currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.""]",0,Reviewed; no issues found.,True
"i haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities.",0,"[""I am currently taking calc 228 and I have struggled with math throughout my education experience so the more practice the better. I'm currently majoring in civil engineering and I hope to concentrate in environmental engineering. I haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities. I also took a sci class for calc one and even though I didn't pass the class it helped me understand the material, and I got an A in clac the next semester. Currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.""]",0,Reviewed; no issues found.,True
another reason i am taking this class is that it would make my life much easier if i strengthen my math skills.,0,"[""I am currently taking calc 228 and I have struggled with math throughout my education experience so the more practice the better. I'm currently majoring in civil engineering and I hope to concentrate in environmental engineering. I haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities. I also took a sci class for calc one and even though I didn't pass the class it helped me understand the material, and I got an A in clac the next semester. Currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.""]",0,Reviewed; no issues found.,True
"i also took a sci class for calc one and even though i didn't pass the class it helped me understand the material, and i got an a in clac the next semester.",0,"[""I am currently taking calc 228 and I have struggled with math throughout my education experience so the more practice the better. I'm currently majoring in civil engineering and I hope to concentrate in environmental engineering. I haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities. I also took a sci class for calc one and even though I didn't pass the class it helped me understand the material, and I got an A in clac the next semester. Currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.""]",0,Reviewed; no issues found.,True
"currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.",0,"[""I am currently taking calc 228 and I have struggled with math throughout my education experience so the more practice the better. I'm currently majoring in civil engineering and I hope to concentrate in environmental engineering. I haven't figured out my minor yet but hopefully, it will be something like comm or something in the humanities. I also took a sci class for calc one and even though I didn't pass the class it helped me understand the material, and I got an A in clac the next semester. Currently, three of my classes are related to calculus and vectors and derivatives so practicing clac, in general, will help me in my physics class as well as my statics class.""]",0,Reviewed; no issues found.,True
