sentence,label,phrase,updated_label,comments,review
"even though physics isnt particularly my favorite go to subject, i am finding it more and more interesting as we move forward.",0,['I am here in Physics 102 to complete as one of my requirements towards my major. I am here to accomplish the classes I need in order to be successful in my career which will be Kinesiology. I am here at this university to help me further my education and to be able to have bachelors degree to hold a successful job.'],0,Reviewed; no issues found.,True
i am here to accomplish the classes i need in order to be successful in my career which will be kinesiology.,0,['I am here in Physics 102 to complete as one of my requirements towards my major. I am here to accomplish the classes I need in order to be successful in my career which will be Kinesiology. I am here at this university to help me further my education and to be able to have bachelors degree to hold a successful job.'],0,Reviewed; no issues found.,True
i am here to learn about the body and movements in order to help others become healthier and stronger.,0,['I am here in Physics 102 to complete as one of my requirements towards my major. I am here to accomplish the classes I need in order to be successful in my career which will be Kinesiology. I am here at this university to help me further my education and to be able to have bachelors degree to hold a successful job.'],0,"Better fits Aspirational, Familial, or Social themes.",False
i am here at this university to help me further my education and to be able to have bachelors degree to hold a successful job.,0,['I am here in Physics 102 to complete as one of my requirements towards my major. I am here to accomplish the classes I need in order to be successful in my career which will be Kinesiology. I am here at this university to help me further my education and to be able to have bachelors degree to hold a successful job.'],0,Reviewed; no issues found.,True
those are some of the reasons on why i am here and why i am enrolled in taking the physics 102 lab.,0,['I am here in Physics 102 to complete as one of my requirements towards my major. I am here to accomplish the classes I need in order to be successful in my career which will be Kinesiology. I am here at this university to help me further my education and to be able to have bachelors degree to hold a successful job.'],0,Reviewed; no issues found.,True
the reason why im in this physics lab is because i need the lab part of this course.,1,['The reason why Im in this Physics lab is because I need the lab part of this course.'],1,Reviewed; no issues found.,True
hopefully ill learn something useful that i can use later in the future or present.,0,['The reason why Im in this Physics lab is because I need the lab part of this course.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
"i think labs are about looking in depth after having a result or data in order to prove your answer, so by taking this lab i can learn to elaborate more and expand my thoughts.",0,['The reason why Im in this Physics lab is because I need the lab part of this course.'],0,Reviewed; no issues found.,True
it's also a new learning experience since it's an online lab course where we get to use different methods.,0,['The reason why Im in this Physics lab is because I need the lab part of this course.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i am here because this class is a prerequisite for my kinesiology major.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
i dont really know much about physics and the last physics class i took was in middle school.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
im here because i want to have an education and build my career find my passion.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
im here because i have to be.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
im actually not sure why im here.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
im here because many people my age are in college working towards their dream jobs but i feel like im just here.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
"sometimes, i have a quarterlife crisis and im not even 25 years old yet.",0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
ive been having a quarterlife crisis since i was in high school.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
people tell me that im still young and that ill figure things out soon but i dont like not knowing whats going to happen in my future.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
i dont even know what my passion is.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
i enjoy going to the gym which is why im a kinesiology major.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
i also dont find other majors interesting.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
i think i want to go into occupational therapy but i dont know if im even able to be accepted by a graduate school.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
i cant see myself as anything and im just stuck or im actually just not sure where im going or if im going down the right path.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],1,"Matches Navigational theme: systemic navigation, temporal markers.",True
im kind of confused.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
im here because my sisters are also here and they mean a lot to me.,0,['I am here because this class is a prerequisite for my Kinesiology major. I dont really know much about physics and the last physics class I took was in middle school. Im here because I want to have an education and build my career find my passion. Im here because I have to be. I think I want to go into occupational therapy but I dont know if Im even able to be accepted by a graduate school. I cant see myself as anything and Im just stuck or Im actually just not sure where Im going or if Im going down the right path.'],0,Reviewed; no issues found.,True
why am i here?,0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
"i am here at school because i want to become a nurse, and that requires a license and degree.",0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
i am currently a kinesiology major so i can transfer into the nursing program either here or at another school.,0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
"i feel passionate about helping others that if i could, i would want to be a doctor.",0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
"i love the excitement, the knowledge, and the help i would put towards others as a nurse.",0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
the general reason towards why im here is because of my parents.,0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
they put me in this world even though my mom always said she could have dropped me off at the fire department.,0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
she was kidding.,0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
"i love my family and my life, and i dont regret being where i am at.",0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,"Better fits Aspirational, Familial, or Social themes.",False
i always wanted to die doing something heroic and making my last words something a long the lines of i got this.,0,"['I am here at school because I want to become a nurse, and that requires a license and degree. I am currently a kinesiology major so I can transfer into the nursing program either here or at another school.']",0,Reviewed; no issues found.,True
ahries julian physics 102 reflection 1 why am i here?,0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",0,Reviewed; no issues found.,True
i am here attending sfsu to achieve higher education but also to hopefully find a career.,0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",0,Reviewed; no issues found.,True
one reason that i am taking physics is because i need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science.,0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",0,Reviewed; no issues found.,True
"after getting my bachelor of science degree in kinesiology, i plan to hopefully apply for physical therapy school or occupational therapy school.",0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",0,Reviewed; no issues found.,True
my mind has not been made up yet if i wanted to go to medical school etc.,0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",0,Reviewed; no issues found.,True
"since i am a personal trainer and have been coaching clients in different populations for about 4 years, i feel this is my passion and my calling.",0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",0,Reviewed; no issues found.,True
anything can happen though till i graduate so i do have time to reflect and process everything in my mind to make the best decision for myself and future.,0,"['One reason that I am taking physics is because I need to for my major courses to graduate and achieve my bachelor of science degree in exercise science and movement science. After getting my bachelor of science degree in kinesiology, I plan to hopefully apply for physical therapy school or occupational therapy school. My mind has not been made up yet if I wanted to go to medical school etc. Since I am a personal trainer and have been coaching clients in different populations for about 4 years, I feel this is my passion and my calling.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
why am i here ?,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
i am here in this class at least to gain more knowledge on a science subject that i am very limited in.,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
i want to learn more about how the world moves and the forces in it.,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
being a kinesiology major we study the bodies and how they move.,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
when a body is in motion many forces are acting upon them.,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
this class hopefully will help me understand those forces and allow me to better help a patient.,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
"i really am i here because it is a requirement for my major otherwise, i would have avoided this if i am being complet ely honest.",1,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
so far i like the lecture class because it has some real world applications.,0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
"the lab i enjoy as well because we have the breakout groups and they let me work with other students, makes me almost feel like i am in class again.",0,"['I really am I here because it is a requirement for my major otherwise, I would have avoided this if I am being complet ely honest.']",0,Reviewed; no issues found.,True
"i had initially gone into stem because i am good at it and thought that it would be a waste not to, but as i progressed into my major, it has become more clear that i am actually interested in the subject matter and i enjoy doing well in it.",0,"['I had initially gone into STEM because I am good at it and thought that it would be a waste not to, but as I progressed into my major, it has become more clear that I am actually interested in the subject matter and I enjoy doing well in it. I grew up obsessed with comic book movies, and seeing real world applications of the technology in these films is also very rewarding and interesting to know that the concepts and studying in my classes can be combined and reworked into something that can truly benefit society.']",0,Reviewed; no issues found.,True
"i grew up obsessed with comic book movies, and seeing real world applications of the technology in these films is also very rewarding and interesting to know that the concepts and studying in my classes can be combined and reworked into something that can truly benefit society.",0,"['I had initially gone into STEM because I am good at it and thought that it would be a waste not to, but as I progressed into my major, it has become more clear that I am actually interested in the subject matter and I enjoy doing well in it. I grew up obsessed with comic book movies, and seeing real world applications of the technology in these films is also very rewarding and interesting to know that the concepts and studying in my classes can be combined and reworked into something that can truly benefit society.']",0,Reviewed; no issues found.,True
"i am still dreading the difficulty of my upcoming classes, but i am ready for the challenge and hope to come out on the other side much smarter and ready to apply this knowledge for good.",0,"['I had initially gone into STEM because I am good at it and thought that it would be a waste not to, but as I progressed into my major, it has become more clear that I am actually interested in the subject matter and I enjoy doing well in it. I grew up obsessed with comic book movies, and seeing real world applications of the technology in these films is also very rewarding and interesting to know that the concepts and studying in my classes can be combined and reworked into something that can truly benefit society.']",0,Reviewed; no issues found.,True
im in this field first of all because i fell in love with astronomy.,0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
"i loved learning about the stars, planets, earths atmosphere, dark matter, the search for intelligent life...all of the subjects in astr 115 i just completely fell in love with and i thought, i could study this for the rest of my life.",0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
so thats the first reason i decided to major in astrophysics.,0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
"in addition, in general theres something ive always respected about the stem fields, and thats the search for knowledge with pure motivations, for knowledges sake alone and not for other greedier motives.",0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
"obviously capitalist greed infiltrates scientific inquiries the same way it appears in any other field, and im not trying to put the scientists of the world on some noble pedestal.",0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
"but most scientists are in their fields not for money or selfish reasons, but because they have a pure interest in their subjects and they want to learn as much as they can, and share that knowledge with others.",0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
"not to be cliche, but i think learning is one of the things that makes us human, and i respect and want to be in the stem fields because of that.",0,"['Im in this field first of all because I fell in love with astronomy. I loved learning about the stars, planets, Earths atmosphere, dark matter, the search for intelligent life...all of the subjects in ASTR 115 I just completely fell in love with and I thought, I could study this for the rest of my life. So thats the first reason I decided to major in astrophysics.']",0,Reviewed; no issues found.,True
i wanted to go into the stem field because i just happened to be a bit more proficient at the course material than other subjects.,0,"[""I wanted to go into the STEM field because I just happened to be a bit more proficient at the course material than other subjects. I was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects. I knew that I wanted to go into engineering but I didn't know which specific field until I entered college where I just chose Mechanical engineering. Even if I switched to another field, I would still need most of the earlier courses anyways, so I was confident in my choice.""]",0,Reviewed; no issues found.,True
"i was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects.",0,"[""I wanted to go into the STEM field because I just happened to be a bit more proficient at the course material than other subjects. I was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects. I knew that I wanted to go into engineering but I didn't know which specific field until I entered college where I just chose Mechanical engineering. Even if I switched to another field, I would still need most of the earlier courses anyways, so I was confident in my choice.""]",0,Reviewed; no issues found.,True
i knew that i wanted to go into engineering but i didn't know which specific field until i entered college where i just chose mechanical engineering.,0,"[""I wanted to go into the STEM field because I just happened to be a bit more proficient at the course material than other subjects. I was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects. I knew that I wanted to go into engineering but I didn't know which specific field until I entered college where I just chose Mechanical engineering. Even if I switched to another field, I would still need most of the earlier courses anyways, so I was confident in my choice.""]",0,Reviewed; no issues found.,True
"even if i switched to another field, i would still need most of the earlier courses anyways, so i was confident in my choice.",0,"[""I wanted to go into the STEM field because I just happened to be a bit more proficient at the course material than other subjects. I was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects. I knew that I wanted to go into engineering but I didn't know which specific field until I entered college where I just chose Mechanical engineering. Even if I switched to another field, I would still need most of the earlier courses anyways, so I was confident in my choice.""]",0,Reviewed; no issues found.,True
i am hoping that i will be able to full grasp the material so that i won't have to look back on my college days and wished that i had put in more effort or tried harder.,0,"[""I wanted to go into the STEM field because I just happened to be a bit more proficient at the course material than other subjects. I was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects. I knew that I wanted to go into engineering but I didn't know which specific field until I entered college where I just chose Mechanical engineering. Even if I switched to another field, I would still need most of the earlier courses anyways, so I was confident in my choice.""]",0,Reviewed; no issues found.,True
i am also hoping that i can understand the world around me a bit better and that i enjoy working in the stem field so that the work i put in towards my major wouldn't be a waste.,0,"[""I wanted to go into the STEM field because I just happened to be a bit more proficient at the course material than other subjects. I was able to handle the course work during middle and high school, and the subject matter made was more practical and made more sense to me than other subjects. I knew that I wanted to go into engineering but I didn't know which specific field until I entered college where I just chose Mechanical engineering. Even if I switched to another field, I would still need most of the earlier courses anyways, so I was confident in my choice.""]",0,Reviewed; no issues found.,True
"originally, i wanted to go into the stem field because i grew up in a workshop working with my hands so i thought i wanted to learn the physics and science behind it all.",0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True
once i interned at the exploratorium i was set on becoming an artist engineer.,0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True
these people would use science to create incredible visuals and more to reach another level of the artform.,0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True
the thing is ive always liked math and science but i never really had a clear path of what i wanted to do with it all.,0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",1,"Matches Navigational theme: systemic navigation, temporal markers.",True
but recently ive ventured into starting up my own food business thats based around my culture.,0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True
"molcaxitl gives me an excitement nothing else gives me, and even though i grew up around a workshop, i can cook way better than i can build.",0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True
so now im a bus major with a mech engr minor since i didn't want to throw away all that hard work and also because i love the subject!,0,"[""Originally, I wanted to go into the STEM field because I grew up in a workshop working with my hands so I thought I wanted to learn the physics and science behind it all. Once I interned at the exploratorium I was set on becoming an artist engineer. So now Im a Bus major with a Mech Engr minor since I didn't want to throw away all that hard work and also because I love the subject!""]",0,Reviewed; no issues found.,True
"since my major is electrical engineering, it requires me to take most of the stem classes, such as physics, chemistry and math.",1,"['Since my major is Electrical Engineering, it requires me to take most of the STEM classes, such as physics, chemistry and math.']",1,Reviewed; no issues found.,True
"in this field, i think that there are many interesting things could happened.",0,"['Since my major is Electrical Engineering, it requires me to take most of the STEM classes, such as physics, chemistry and math.']",0,Reviewed; no issues found.,True
"since science is with us everyday in life, and we could discovered them based on different principle.",0,"['Since my major is Electrical Engineering, it requires me to take most of the STEM classes, such as physics, chemistry and math.']",0,Reviewed; no issues found.,True
"i find out stem field actually can get in touch with some cool materials in lab, such as motors, generators.",0,"['Since my major is Electrical Engineering, it requires me to take most of the STEM classes, such as physics, chemistry and math.']",0,Reviewed; no issues found.,True
"these two things are always exist in our life, but we are ignoring them every time they show up.",0,"['Since my major is Electrical Engineering, it requires me to take most of the STEM classes, such as physics, chemistry and math.']",0,Reviewed; no issues found.,True
why do i want to go into the stem field?,0,"['The reason why I want to go into the stem field is because engineering intrigues me. More specifically Civil engineering intrigues me. Since I can remember my family has always been in the construction business so whenever I look at structures, I imagine how they are built. Also, currently I am working as a drafter and it is the case that I often see my designs come to life. From things to pergolas to houses, I just love being able to understand how and structure is design to withstand certain loads and meeting certain design criteria. At the end of the day, engineering has always been an interesting topic to me so the reason why I want to join the stem industry is because I want to discover more about engineering.']",0,Reviewed; no issues found.,True
the reason why i want to go into the stem field is because engineering intrigues me.,0,"['The reason why I want to go into the stem field is because engineering intrigues me. More specifically Civil engineering intrigues me. Since I can remember my family has always been in the construction business so whenever I look at structures, I imagine how they are built. Also, currently I am working as a drafter and it is the case that I often see my designs come to life. From things to pergolas to houses, I just love being able to understand how and structure is design to withstand certain loads and meeting certain design criteria. At the end of the day, engineering has always been an interesting topic to me so the reason why I want to join the stem industry is because I want to discover more about engineering.']",0,Reviewed; no issues found.,True
more specifically civil engineering intrigues me.,0,"['The reason why I want to go into the stem field is because engineering intrigues me. More specifically Civil engineering intrigues me. Since I can remember my family has always been in the construction business so whenever I look at structures, I imagine how they are built. Also, currently I am working as a drafter and it is the case that I often see my designs come to life. From things to pergolas to houses, I just love being able to understand how and structure is design to withstand certain loads and meeting certain design criteria. At the end of the day, engineering has always been an interesting topic to me so the reason why I want to join the stem industry is because I want to discover more about engineering.']",0,Reviewed; no issues found.,True
"since i can remember my family has always been in the construction business so whenever i look at structures, i imagine how they are built.",0,"['The reason why I want to go into the stem field is because engineering intrigues me. More specifically Civil engineering intrigues me. Since I can remember my family has always been in the construction business so whenever I look at structures, I imagine how they are built. Also, currently I am working as a drafter and it is the case that I often see my designs come to life. From things to pergolas to houses, I just love being able to understand how and structure is design to withstand certain loads and meeting certain design criteria. At the end of the day, engineering has always been an interesting topic to me so the reason why I want to join the stem industry is because I want to discover more about engineering.']",0,"Better fits Aspirational, Familial, or Social themes.",False
"also, currently i am working as a drafter and it is the case that i often see my designs come to life.",0,"['The reason why I want to go into the stem field is because engineering intrigues me. More specifically Civil engineering intrigues me. Since I can remember my family has always been in the construction business so whenever I look at structures, I imagine how they are built. Also, currently I am working as a drafter and it is the case that I often see my designs come to life. From things to pergolas to houses, I just love being able to understand how and structure is design to withstand certain loads and meeting certain design criteria. At the end of the day, engineering has always been an interesting topic to me so the reason why I want to join the stem industry is because I want to discover more about engineering.']",0,Reviewed; no issues found.,True
