sentence,label,phrase,batch
"although these are huge goals, they inspire me each day to be a better student so i can get to where i need to be.",1,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
"i am here because i fell in love with the world of science at a young age and want to increase diversity in my field, i want to prove to other young women of color that they can persevere in a field that is heavily maledominated.",1,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
anything is possible as long as you believe in yourself.,0,['My family continually inspires me to be a better person and to give back to the community that raised me I also want to travel to thirdworld countries and help those with little to no healthcare access.'],2
"at san francisco state university, i aim to jumpstart my premedical career and build a strong science and politicsbased foundation to become a dermatologist or plastic surgeon.",0,"['Furthermore, I hope to collaborate with governmental bodies to forward my dreams of caring for the socioeconomically disadvantaged, promoting camaraderie, healthcare, and human flourishing in my communities.']",2
"in cell biology, i look forward to learning about cellular and molecular mechanisms and apply my knowledge in the laboratory, participating in research opportunities to cement myself as a formidable force in science.",0,"['Furthermore, I hope to collaborate with governmental bodies to forward my dreams of caring for the socioeconomically disadvantaged, promoting camaraderie, healthcare, and human flourishing in my communities.']",2
"by incorporating my knowledge of politics in san franciscomy lifelong homei aim to forward medical and computational ethics, fields that pioneer life in silicon valley and modern medicine.",0,"['Furthermore, I hope to collaborate with governmental bodies to forward my dreams of caring for the socioeconomically disadvantaged, promoting camaraderie, healthcare, and human flourishing in my communities.']",2
"in doing so, i will learn ways to remediate the homelessness and healthcaredeserts plaguing marginalized lives in the city during my undergraduate career, allowing me to hone my ethics and morals to become an ethical healthcare provider in the future.",0,"['Furthermore, I hope to collaborate with governmental bodies to forward my dreams of caring for the socioeconomically disadvantaged, promoting camaraderie, healthcare, and human flourishing in my communities.']",2
"furthermore, i hope to collaborate with governmental bodies to forward my dreams of caring for the socioeconomically disadvantaged, promoting camaraderie, healthcare, and human flourishing in my communities.",1,"['Furthermore, I hope to collaborate with governmental bodies to forward my dreams of caring for the socioeconomically disadvantaged, promoting camaraderie, healthcare, and human flourishing in my communities.']",2
"to answer the question as to why i am here, it is for myself.",0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
my now self and my future self.,0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
i think it will be important the things i do now to help with future sceneries.,0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
i attend san francisco state university to help my future self in my leading to my career.,0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
i am here as a role model to my sisters and to make my parents proud.,0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
"i have seen struggle, within in my family and within my community, and i hope to help fix that struggle and help those who look like me.",1,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
"something, a goal, i have always wanted for myself is to be financially stable and be able to comfortably provide for myself.",0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
"i am here to make those before my proud, to show them that we can make it, that we are worth more than people perceive us as.",0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
"i am here for an abundance of reasons, but again, it is mostly for myself.",0,"['I have seen struggle, within in my family and within my community, and I hope to help fix that struggle and help those who look like me.']",2
i am currently enrolled in this sci 115 section because of my current and future career aspirations.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i graduated from san francisco state with a bachelor's of art in psychology and i am currently in my masters program concentrating in cell and molecular biology.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"with this in mind, i need a number of prerequisites and supplemental courses for my next career goal in obtaining an mdphd. i want to get a dual degree because i am constantly inspired to add to the breadth of knowledge in science and also being able to use what is discovered to directly improve patient care.",0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"specifically, i want to ensure my research efforts are directed to improve health and access outcomes for marginalized groups.",0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"most importantly, as part of an underrepresented community i want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.",1,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
since i did not obtain my undergraduate degree in a stem i need to take all my prerequisites for medical school in my masters program.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
this includes chemistry 115.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i am taking this supplementary portion to solidify my knowledge i learn in class and to foster my overall understanding.,0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
"all things considered, these are all the reasons i am here.",0,"['Most importantly, as part of an underrepresented community I want my patients to feel comfortable by having a provider that gives care that is culturally and linguistically sensitive.']",2
i'm here because i know we all have something to learn.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
i noticed that we are all different people and we can offer different type of knowledge to each other.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
i think being here in san francisco state offers me an opportunity to learn different things to open doors for me in the future.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
i am also here to advance my education and make my family proud.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
i'll be the first in my family to graduate from college and to attend college in general but i want to make them proud.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
after this i will pursue medical school.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
i have this big desire to help people in my community which is here in san francisco because i grew up here but also in richmond which is where i live.,1,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
there is a big need for people of color in the medical field and i want to start to make a difference.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
you can see the way peoples face lights up when they see someone who looks like them and speaks their language.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
they start to open up and talk about their issues and health problems.,0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
"i want to be that person for them, that doctor i wished i had.",0,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
i'm here to help people around me in whatever i can because that's what i feel like we're all meant to do,1,"[""I have this big desire to help people in my community which is here in San Francisco because I grew up here but also in Richmond which is where I live. I want to be that person for them, that doctor I wished I had. I'm here to help people around me in whatever I can because that's what I feel like we're all meant to do""]",2
the reason why i am here is that i want to be someone in this life.,0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
"education is not a luxury but a need, an educated person is more accountable than one that has not to have as much education.",0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
my goal is to graduate from this institution with a degree.,0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
i am here because i want to continue learning and i want to become a pediatrician and work with little children.,0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
"i am also here for my parents because they have helped me throughout my short college career and i want to make them feel proud of me, they already are since i am here in sfsu but i want to make them feel like all their sacrifices are worth it.",0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
"i am also here to set an example that it is possible to do whatever you want, that you can pursue any career.",0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
it is not easy and its time consuming but in the end its all worth it.,0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
i am here because i believe that i will be someone that can give a lot back to the community.,1,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
"i want to set an example for my siblings, i want them to do better than what i am doing, i want them to achieve way more than what i had.",1,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
i am here for a reason and i am here to figure it out.,0,['I am here because I believe that I will be someone that can give a lot back to the community.'],2
"if someone were to ask me why are you here?, i wouldn't know how to go about answering the question in a way that will explain all the reasons why i was placed on this earth.",0,"['Although, I would like to believe that I was placed here to do something that will help my community grow and advance for the better.']",2
"although, i would like to believe that i was placed here to do something that will help my community grow and advance for the better.",0,"['Although, I would like to believe that I was placed here to do something that will help my community grow and advance for the better.']",2
i'm attending sfsu in hopes to further educate myself to hopefully become a surgeon in the near future.,0,"['Although, I would like to believe that I was placed here to do something that will help my community grow and advance for the better.']",2
i chose this path to not only secure my future but also to show that the minorities in this world are taking bigger steps forward into being seen as equals.,0,"['Although, I would like to believe that I was placed here to do something that will help my community grow and advance for the better.']",2
"nonetheless, for the present i know i was placed here to be a sister, a daughter, and a friend to those who need my support.",1,"['Although, I would like to believe that I was placed here to do something that will help my community grow and advance for the better.']",2
for right now i'm okay with knowing that those are some of the reasons why i am here.,0,"['Although, I would like to believe that I was placed here to do something that will help my community grow and advance for the better.']",2
"i know my purpose for being here, and hopefully i fulfill it while i am.",0,['I want to make a positive difference in my community and help many families.'],2
"i am a student in university for a reason, that reason being to be able to succeed in my future career and lifestyle.",0,['I want to make a positive difference in my community and help many families.'],2
i will definitely fulfill my schooling requirements so hopefully i can be the best i can be in my career.,0,['I want to make a positive difference in my community and help many families.'],2
"i want to be in the medical field for animal care, and that is also for a good reason.",0,['I want to make a positive difference in my community and help many families.'],2
i want to make a positive difference in my community and help many families.,1,['I want to make a positive difference in my community and help many families.'],2
i am here in this class to travel my path to that point in my life.,0,['I want to make a positive difference in my community and help many families.'],2
"i know i am in this class for a couple of reasons, one being that it is a requirement for me to move on with my major and overall my field of study, so i can be who i was meant to be.",0,['I want to make a positive difference in my community and help many families.'],2
i will try my hardest to be the best i can be while im here.,0,['I want to make a positive difference in my community and help many families.'],2
